"","df_m.full_address","df.town","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"7606","258C, COMPASSVALE ROAD, SENGKANG, SINGAPORE","SENGKANG","258C, COMPASSVALE ROAD, SENGKANG, SINGAPORE",1.388557,103.8968929,1.3883211,1.388557,103.8968028,103.8968929
"7607","292A, COMPASSVALE STREET, SENGKANG, SINGAPORE","SENGKANG","292A, COMPASSVALE STREET, SENGKANG, SINGAPORE",1.3943457,103.901093,1.3943457,1.3944454,103.900797,103.901093
"7608","323C, SENGKANG EAST WAY, SENGKANG, SINGAPORE","SENGKANG","323C, SENGKANG EAST WAY, SENGKANG, SINGAPORE",1.3911033,103.9006604,1.3910934,1.3911033,103.9006604,103.9010239
"7609","5A, MARSILING DRIVE, WOODLANDS, SINGAPORE","WOODLANDS","5A, MARSILING DRIVE, WOODLANDS, SINGAPORE",1.4412895,103.7757716,1.4412895,1.4419047,103.7752775,103.7757716
"7610","16, CANTONMENT CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","16, CANTONMENT CLOSE, SINGAPORE",1.27390185,103.8403063,1.2737616,1.2740558,103.8401858,103.8405064
"7611","19, CANTONMENT CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","19, CANTONMENT CLOSE, SINGAPORE",1.2738632,103.839025390901,1.2737222,1.2740143,103.8388938,103.8391494
"7612","472, SEGAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","472, SEGAR ROAD, BUKIT PANJANG, SINGAPORE",1.3863048,103.7718644,1.3863048,1.386643,103.7718644,103.7720808
"7613","687D, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","687D, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE",1.4004705,103.7485208,1.4002675,1.4005648,103.7484527,103.7485572
"7614","688A, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","688A, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE",1.4004705,103.7485208,1.4002675,1.4005648,103.7484527,103.7485572
"7615","268B, BOON LAY DRIVE, JURONG WEST, SINGAPORE","JURONG WEST","268B, BOON LAY DRIVE, JURONG WEST, SINGAPORE",1.34753535,103.707762615056,1.3473526,1.3477012,103.7076528,103.7082268
"7616","268C, BOON LAY DRIVE, JURONG WEST, SINGAPORE","JURONG WEST","268C, BOON LAY DRIVE, JURONG WEST, SINGAPORE",1.3471717,103.708201836575,1.3470602,1.3473117,103.70804,103.7083023
"7617","275A, JURONG WEST STREET 25, JURONG WEST, SINGAPORE","JURONG WEST","275A, JURONG WEST STREET 25, JURONG WEST, SINGAPORE",1.3540113,103.7045609,1.3539989,1.3540296,103.7043502,103.7047662
"7618","609, JURONG WEST STREET 65, JURONG WEST, SINGAPORE","JURONG WEST","609, JURONG WEST STREET 65, JURONG WEST, SINGAPORE",1.3404394,103.7009537,1.3404394,1.3405415,103.7009384,103.7009537
"7619","174D, EDGEDALE PLACEAINS, PUNGGOL, SINGAPORE","PUNGGOL","174D, EDGEDALE PLAINS, PUNGGOL, SINGAPORE",1.4015463,103.9153359,1.4008685,1.4020432,103.9148496,103.9156861
"7620","128B, PUNGGOL FIELD WALK, PUNGGOL, SINGAPORE","PUNGGOL","128B, PUNGGOL FIELD WALK, PUNGGOL, SINGAPORE",1.3924287,103.9128657,1.3924287,1.3928893,103.9128657,103.9132191
"7621","354D, ADMIRALTY DRIVE, SEMBAWANG, SINGAPORE","SEMBAWANG","354D, ADMIRALTY DRIVE, SEMBAWANG, SINGAPORE",1.4519397,103.8202352,1.4519397,1.4519949,103.8202352,103.8203346
"7622","322B, ANCHORVALE DRIVE, SENGKANG, SINGAPORE","SENGKANG","322B, ANCHORVALE DRIVE, SENGKANG, SINGAPORE",1.3895002,103.8921883,1.3894794,1.3895702,103.8919711,103.8922529
"7623","320A, ANCHORVALE DRIVE, SENGKANG, SINGAPORE","SENGKANG","320A, ANCHORVALE DRIVE, SENGKANG, SINGAPORE",1.3895002,103.8921883,1.3894794,1.3895702,103.8919711,103.8922529
"7624","304A, ANCHORVALE LINK, SENGKANG, SINGAPORE","SENGKANG","304A, ANCHORVALE LINK, SENGKANG, SINGAPORE",1.3881343,103.888720801594,1.387797,1.3884763,103.888651,103.8891752
"7625","306A, ANCHORVALE LINK, SENGKANG, SINGAPORE","SENGKANG","306A, ANCHORVALE LINK, SENGKANG, SINGAPORE",1.3901365,103.889062241201,1.3898184,1.3904262,103.8887551,103.88914
"7626","317C, ANCHORVALE ROAD, SENGKANG, SINGAPORE","SENGKANG","317C, ANCHORVALE ROAD, SENGKANG, SINGAPORE",1.3935017,103.888497673917,1.3933674,1.3936331,103.8881367,103.8886032
"7627","295A, COMPASSVALE CRESCENT, SENGKANG, SINGAPORE","SENGKANG","295A, COMPASSVALE CRESCENT, SENGKANG, SINGAPORE",1.397024,103.8967146,1.3968483,1.3972377,103.8966389,103.8969228
"7628","201D, COMPASSVALE DRIVE, SENGKANG, SINGAPORE","SENGKANG","201D, COMPASSVALE DRIVE, SENGKANG, SINGAPORE",1.3864124,103.9013315,1.386301,1.3864124,103.9013315,103.9016198
"7629","202C, SENGKANG EAST ROAD, SENGKANG, SINGAPORE","SENGKANG","202C, SENGKANG EAST ROAD, SENGKANG, SINGAPORE",1.3842083,103.8904596,1.3842083,1.3845175,103.8904596,103.890648
"7630","325A, SENGKANG EAST WAY, SENGKANG, SINGAPORE","SENGKANG","325A, SENGKANG EAST WAY, SENGKANG, SINGAPORE",1.3911033,103.9006604,1.3910934,1.3911033,103.9006604,103.9010239
"7631","589, WOODLANDS DRIVE 16, WOODLANDS, SINGAPORE","WOODLANDS","589, WOODLANDS DRIVE 16, WOODLANDS, SINGAPORE",1.4317597,103.7970495,1.4314908,1.4319091,103.7957582,103.7985906
"7632","700B, ANG MO KIO AVENUE 6, ANG MO KIO, SINGAPORE","ANG MO KIO","700B, ANG MO KIO AVENUE 6, ANG MO KIO, SINGAPORE",1.369449,103.846244110141,1.3693235,1.3696108,103.8457937,103.8463385
"7633","119C, KIM TIAN ROAD, BUKIT MERAH, SINGAPORE","BUKIT MERAH","119C, KIM TIAN ROAD, SINGAPORE",1.2845506,103.8294984,1.2841331,1.2846609,103.8294951,103.8295109
"7634","656, SENJA ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","656, SENJA ROAD, SINGAPORE",1.3843713,103.7605154,1.3842769,1.384611,103.7603207,103.7605345
"7635","671B, KLANG LANE, CENTRAL AREA, SINGAPORE","CENTRAL AREA","671B, KLANG LANE, SINGAPORE",1.3080217,103.8519435,1.3080217,1.3084848,103.8519435,103.8522978
"7636","672A, KLANG LANE, CENTRAL AREA, SINGAPORE","CENTRAL AREA","672A, KLANG LANE, SINGAPORE",1.3080217,103.8519435,1.3080217,1.3084848,103.8519435,103.8522978
"7637","688C, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","688C, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
"7638","685B, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","685B, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
"7639","689B, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","689B, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE",1.4004705,103.7485208,1.4002675,1.4005648,103.7484527,103.7485572
"7640","276C, JURONG WEST STREET 25, JURONG WEST, SINGAPORE","JURONG WEST","276C, JURONG WEST STREET 25, JURONG WEST, SINGAPORE",1.3540113,103.7045609,1.3539989,1.3540296,103.7043502,103.7047662
"7641","629, JURONG WEST STREET 65, JURONG WEST, SINGAPORE","JURONG WEST","629, JURONG WEST STREET 65, JURONG WEST, SINGAPORE",1.3404394,103.7009537,1.3404394,1.3405415,103.7009384,103.7009537
"7642","670A, JURONG WEST STREET 65, JURONG WEST, SINGAPORE","JURONG WEST","670A, JURONG WEST STREET 65, JURONG WEST, SINGAPORE",1.3404394,103.7009537,1.3404394,1.3405415,103.7009384,103.7009537
"7643","658D, JURONG WEST STREET 65, JURONG WEST, SINGAPORE","JURONG WEST","658D, JURONG WEST STREET 65, JURONG WEST, SINGAPORE",1.3404394,103.7009537,1.3404394,1.3405415,103.7009384,103.7009537
"7644","133, EDGEDALE PLACEAINS, PUNGGOL, SINGAPORE","PUNGGOL","133, EDGEDALE PLAINS, PUNGGOL, SINGAPORE",1.4015463,103.9153359,1.4008685,1.4020432,103.9148496,103.9156861
"7645","105A, EDGEFIELD PLACEAINS, PUNGGOL, SINGAPORE","PUNGGOL","105A, EDGEFIELD PLAINS, PUNGGOL, SINGAPORE",1.4002137,103.9084941,1.3994049,1.4002305,103.9079044,103.9085064
"7646","648, PUNGGOL CENTRAL, PUNGGOL, SINGAPORE","PUNGGOL","648, PUNGGOL CENTRAL, PUNGGOL, SINGAPORE",1.3976882,103.915224174583,1.3974944,1.3978711,103.9150087,103.915357
"7647","321B, ANCHORVALE DRIVE, SENGKANG, SINGAPORE","SENGKANG","321B, ANCHORVALE DRIVE, SENGKANG, SINGAPORE",1.3895002,103.8921883,1.3894794,1.3895702,103.8919711,103.8922529
"7648","309A, ANCHORVALE ROAD, SENGKANG, SINGAPORE","SENGKANG","309A, ANCHORVALE ROAD, SENGKANG, SINGAPORE",1.3938025,103.8873209,1.3934543,1.3938025,103.8872776,103.8873209
"7649","309C, ANCHORVALE ROAD, SENGKANG, SINGAPORE","SENGKANG","309C, ANCHORVALE ROAD, SENGKANG, SINGAPORE",1.3938025,103.8873209,1.3934543,1.3938025,103.8872776,103.8873209
"7650","295B, COMPASSVALE CRESCENT, SENGKANG, SINGAPORE","SENGKANG","295B, COMPASSVALE CRESCENT, SENGKANG, SINGAPORE",1.397024,103.8967146,1.3968483,1.3972377,103.8966389,103.8969228
"7651","158A, RIVERVALE CRESCENT, SENGKANG, SINGAPORE","SENGKANG","158A, RIVERVALE CRESCENT, SENGKANG, SINGAPORE",1.388552,103.9078755,1.388552,1.3885895,103.9077357,103.9078755
"7652","202B, SENGKANG EAST ROAD, SENGKANG, SINGAPORE","SENGKANG","202B, SENGKANG EAST ROAD, SENGKANG, SINGAPORE",1.3842083,103.8904596,1.3842083,1.3845175,103.8904596,103.890648
"7653","587, WOODLANDS DRIVE 16, WOODLANDS, SINGAPORE","WOODLANDS","587, WOODLANDS DRIVE 16, WOODLANDS, SINGAPORE",1.4317597,103.7970495,1.4314908,1.4319091,103.7957582,103.7985906
"7654","11, CANTONMENT CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","11, CANTONMENT CLOSE, SINGAPORE",1.2744195,103.839729257479,1.2742792,1.2745745,103.839523,103.8398499
"7655","86, TELOK BLANGAH HEIGHTS, BUKIT MERAH, SINGAPORE","BUKIT MERAH","86, TELOK BLANGAH HEIGHTS, SINGAPORE",1.27683705,103.808509452996,1.2766818,1.2769934,103.8084033,103.8088579
"7656","469, SEGAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","469, SEGAR ROAD, BUKIT PANJANG, SINGAPORE",1.3863048,103.7718644,1.3863048,1.386643,103.7718644,103.7720808
"7657","684A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","684A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
"7658","686A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","686A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
"7659","688B, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","688B, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE",1.4004705,103.7485208,1.4002675,1.4005648,103.7484527,103.7485572
"7660","457, CLEMENTI AVENUE 3, CLEMENTI, SINGAPORE","CLEMENTI","457, CLEMENTI AVENUE 3, CLEMENTI, SINGAPORE",1.31179815,103.767332460164,1.3117042,1.3118905,103.7671734,103.7674976
"7661","60, TEBAN GARDENS ROAD, JURONG EAST, SINGAPORE","JURONG EAST","60, TEBAN GARDENS ROAD, JURONG EAST, SINGAPORE",1.32266825,103.738838839029,1.3225205,1.3228301,103.7383732,103.7389559
"7662","64, TEBAN GARDENS ROAD, JURONG EAST, SINGAPORE","JURONG EAST","64, TEBAN GARDENS ROAD, JURONG EAST, SINGAPORE",1.32135585,103.739891510718,1.3212311,1.3216007,103.739608,103.7400086
"7663","672A, JURONG WEST STREET 65, JURONG WEST, SINGAPORE","JURONG WEST","672A, JURONG WEST STREET 65, JURONG WEST, SINGAPORE",1.3404394,103.7009537,1.3404394,1.3405415,103.7009384,103.7009537
"7664","176B, EDGEFIELD PLACEAINS, PUNGGOL, SINGAPORE","PUNGGOL","176B, EDGEFIELD PLAINS, PUNGGOL, SINGAPORE",1.4002137,103.9084941,1.3994049,1.4002305,103.9079044,103.9085064
"7665","111, EDGEFIELD PLACEAINS, PUNGGOL, SINGAPORE","PUNGGOL","111, EDGEFIELD PLAINS, PUNGGOL, SINGAPORE",1.4002137,103.9084941,1.3994049,1.4002305,103.9079044,103.9085064
"7666","162B, PUNGGOL CENTRAL, PUNGGOL, SINGAPORE","PUNGGOL","162B, PUNGGOL CENTRAL, PUNGGOL, SINGAPORE",1.4037063,103.9048547,1.4037063,1.4039163,103.9045247,103.9048547
"7667","102C, PUNGGOL FIELD, PUNGGOL, SINGAPORE","PUNGGOL","102C, PUNGGOL FIELD, PUNGGOL, SINGAPORE",1.3976168,103.9079055,1.3971647,1.3976168,103.9079055,103.9084619
"7668","588A, MONTREAL DRIVE, SEMBAWANG, SINGAPORE","SEMBAWANG","588A, MONTREAL DRIVE, SEMBAWANG, SINGAPORE",1.4515287,103.8244361,1.4507726,1.4533413,103.8240391,103.8262224
"7669","589C, MONTREAL DRIVE, SEMBAWANG, SINGAPORE","SEMBAWANG","589C, MONTREAL DRIVE, SEMBAWANG, SINGAPORE",1.4515287,103.8244361,1.4507726,1.4533413,103.8240391,103.8262224
"7670","320B, ANCHORVALE DRIVE, SENGKANG, SINGAPORE","SENGKANG","320B, ANCHORVALE DRIVE, SENGKANG, SINGAPORE",1.3895002,103.8921883,1.3894794,1.3895702,103.8919711,103.8922529
"7671","122B, SENGKANG EAST WAY, SENGKANG, SINGAPORE","SENGKANG","122B, SENGKANG EAST WAY, SENGKANG, SINGAPORE",1.3911033,103.9006604,1.3910934,1.3911033,103.9006604,103.9010239
"7672","144, LOR 2 TOA PAYOH, TOA PAYOH, SINGAPORE","TOA PAYOH","144, LORONG 2 TOA PAYOH, SINGAPORE",1.3322283,103.8464891,1.3322283,1.3324591,103.8464891,103.8465615
"7673","581, WOODLANDS DRIVE 16, WOODLANDS, SINGAPORE","WOODLANDS","581, WOODLANDS DRIVE 16, WOODLANDS, SINGAPORE",1.4317597,103.7970495,1.4314908,1.4319091,103.7957582,103.7985906
"7674","586, WOODLANDS DRIVE 16, WOODLANDS, SINGAPORE","WOODLANDS","586, WOODLANDS DRIVE 16, WOODLANDS, SINGAPORE",1.4317597,103.7970495,1.4314908,1.4319091,103.7957582,103.7985906
"7675","18, CANTONMENT CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","18, CANTONMENT CLOSE, SINGAPORE",1.27387105,103.839432942489,1.2737308,1.274025,103.8393124,103.8396331
"7676","468, SEGAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","468, SEGAR ROAD, BUKIT PANJANG, SINGAPORE",1.3863048,103.7718644,1.3863048,1.386643,103.7718644,103.7720808
"7677","475, SEGAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","475, SEGAR ROAD, BUKIT PANJANG, SINGAPORE",1.3863048,103.7718644,1.3863048,1.386643,103.7718644,103.7720808
"7678","478, SEGAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","478, SEGAR ROAD, BUKIT PANJANG, SINGAPORE",1.3863048,103.7718644,1.3863048,1.386643,103.7718644,103.7720808
"7679","482, SEGAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","482, SEGAR ROAD, BUKIT PANJANG, SINGAPORE",1.3863048,103.7718644,1.3863048,1.386643,103.7718644,103.7720808
"7680","672B, KLANG LANE, CENTRAL AREA, SINGAPORE","CENTRAL AREA","672B, KLANG LANE, SINGAPORE",1.3080217,103.8519435,1.3080217,1.3084848,103.8519435,103.8522978
"7681","683B, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","683B, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
"7682","685A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","685A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
"7683","692B, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","692B, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
"7684","687B, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","687B, CHOA CHU KANG DRIVE, CHOA CHU KANG, SINGAPORE",1.4004705,103.7485208,1.4002675,1.4005648,103.7484527,103.7485572
"7685","459, CLEMENTI AVENUE 3, CLEMENTI, SINGAPORE","CLEMENTI","459, CLEMENTI AVENUE 3, CLEMENTI, SINGAPORE",1.31138395,103.767182303212,1.3112155,1.311551,103.7671071,103.7672962
"7686","62, TEBAN GARDENS ROAD, JURONG EAST, SINGAPORE","JURONG EAST","62, TEBAN GARDENS ROAD, JURONG EAST, SINGAPORE",1.32159175,103.738978507042,1.321363,1.3217178,103.738829,103.7392026
"7687","656A, JURONG WEST STREET 61, JURONG WEST, SINGAPORE","JURONG WEST","656A, JURONG WEST STREET 61, JURONG WEST, SINGAPORE",1.33535365,103.699412024313,1.3351472,1.3355548,103.6991463,103.6995862
"7688","658B, JURONG WEST STREET 65, JURONG WEST, SINGAPORE","JURONG WEST","658B, JURONG WEST STREET 65, JURONG WEST, SINGAPORE",1.3404394,103.7009537,1.3404394,1.3405415,103.7009384,103.7009537
"7689","106D, PUNGGOL FIELD, PUNGGOL, SINGAPORE","PUNGGOL","106D, PUNGGOL FIELD, PUNGGOL, SINGAPORE",1.3976168,103.9079055,1.3971647,1.3976168,103.9079055,103.9084619
"7690","589D, MONTREAL DRIVE, SEMBAWANG, SINGAPORE","SEMBAWANG","589D, MONTREAL DRIVE, SEMBAWANG, SINGAPORE",1.4515287,103.8244361,1.4507726,1.4533413,103.8240391,103.8262224
"7691","415, SEMBAWANG DRIVE, SEMBAWANG, SINGAPORE","SEMBAWANG","415, SEMBAWANG DRIVE, SEMBAWANG, SINGAPORE",1.4615521,103.8160717,1.461267,1.4616554,103.8159417,103.8160717
"7692","312B, ANCHORVALE LANE, SENGKANG, SINGAPORE","SENGKANG","312B, ANCHORVALE LANE, SENGKANG, SINGAPORE",1.3918577,103.8865184,1.3918144,1.3919362,103.8863684,103.8866011
"7693","309B, ANCHORVALE ROAD, SENGKANG, SINGAPORE","SENGKANG","309B, ANCHORVALE ROAD, SENGKANG, SINGAPORE",1.3938025,103.8873209,1.3934543,1.3938025,103.8872776,103.8873209
"7694","596B, ANG MO KIO STREET 52, ANG MO KIO, SINGAPORE","ANG MO KIO","596B, ANG MO KIO STREET 52, ANG MO KIO, SINGAPORE",1.3729897,103.8507069,1.3729882,1.3729897,103.8507069,103.8508003
"7695","8, CANTONMENT CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","8, CANTONMENT CLOSE, SINGAPORE",1.2758331,103.839017942521,1.2756928,1.2759881,103.8388973,103.8392242
"7696","13, CANTONMENT CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","13, CANTONMENT CLOSE, SINGAPORE",1.274708,103.840528042521,1.2745677,1.274863,103.8404074,103.8407343
"7697","184, JELEBU ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","184, JELEBU ROAD, BUKIT PANJANG, SINGAPORE",1.3796827,103.762474033111,1.3795463,1.3798561,103.7622743,103.7626807
"7698","484, SEGAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","484, SEGAR ROAD, BUKIT PANJANG, SINGAPORE",1.3863048,103.7718644,1.3863048,1.386643,103.7718644,103.7720808
"7699","684B, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","684B, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
"7700","979B, BUANGKOK CRESCENT, HOUGANG, SINGAPORE","HOUGANG","979B, BUANGKOK CRESCENT, SINGAPORE",1.3808968,103.8815705,1.3808965,1.3808968,103.8814001,103.8815705
"7701","980B, BUANGKOK CRESCENT, HOUGANG, SINGAPORE","HOUGANG","980B, BUANGKOK CRESCENT, SINGAPORE",1.3808968,103.8815705,1.3808965,1.3808968,103.8814001,103.8815705
"7702","652B, JURONG WEST STREET 61, JURONG WEST, SINGAPORE","JURONG WEST","652B, JURONG WEST STREET 61, JURONG WEST, SINGAPORE",1.334749,103.6989619,1.334749,1.3348771,103.6989579,103.6989619
"7703","673C, JURONG WEST STREET 65, JURONG WEST, SINGAPORE","JURONG WEST","673C, JURONG WEST STREET 65, JURONG WEST, SINGAPORE",1.3404394,103.7009537,1.3404394,1.3405415,103.7009384,103.7009537
"7704","915, JURONG WEST STREET 91, JURONG WEST, SINGAPORE","JURONG WEST","915, JURONG WEST STREET 91, JURONG WEST, SINGAPORE",1.34109585,103.687887939507,1.3409812,1.3412105,103.6875124,103.6882635
"7705","126D, EDGEDALE PLACEAINS, PUNGGOL, SINGAPORE","PUNGGOL","126D, EDGEDALE PLAINS, PUNGGOL, SINGAPORE",1.4015463,103.9153359,1.4008685,1.4020432,103.9148496,103.9156861
"7706","172B, EDGEDALE PLACEAINS, PUNGGOL, SINGAPORE","PUNGGOL","172B, EDGEDALE PLAINS, PUNGGOL, SINGAPORE",1.4015463,103.9153359,1.4008685,1.4020432,103.9148496,103.9156861
"7707","319C, ANCHORVALE DRIVE, SENGKANG, SINGAPORE","SENGKANG","319C, ANCHORVALE DRIVE, SENGKANG, SINGAPORE",1.3895002,103.8921883,1.3894794,1.3895702,103.8919711,103.8922529
"7708","320D, ANCHORVALE DRIVE, SENGKANG, SINGAPORE","SENGKANG","320D, ANCHORVALE DRIVE, SENGKANG, SINGAPORE",1.3895002,103.8921883,1.3894794,1.3895702,103.8919711,103.8922529
"7709","321A, ANCHORVALE DRIVE, SENGKANG, SINGAPORE","SENGKANG","321A, ANCHORVALE DRIVE, SENGKANG, SINGAPORE",1.3895002,103.8921883,1.3894794,1.3895702,103.8919711,103.8922529
"7710","311D, ANCHORVALE LANE, SENGKANG, SINGAPORE","SENGKANG","311D, ANCHORVALE LANE, SENGKANG, SINGAPORE",1.39187155,103.88461607816,1.3916732,1.3920721,103.8845566,103.8848767
"7711","315C, ANCHORVALE ROAD, SENGKANG, SINGAPORE","SENGKANG","315C, ANCHORVALE ROAD, SENGKANG, SINGAPORE",1.3938025,103.8873209,1.3934543,1.3938025,103.8872776,103.8873209
"7712","309D, ANCHORVALE ROAD, SENGKANG, SINGAPORE","SENGKANG","309D, ANCHORVALE ROAD, SENGKANG, SINGAPORE",1.3938025,103.8873209,1.3934543,1.3938025,103.8872776,103.8873209
"7713","290A, COMPASSVALE CRESCENT, SENGKANG, SINGAPORE","SENGKANG","290A, COMPASSVALE CRESCENT, SENGKANG, SINGAPORE",1.397024,103.8967146,1.3968483,1.3972377,103.8966389,103.8969228
"7714","183A, RIVERVALE CRESCENT, SENGKANG, SINGAPORE","SENGKANG","183A, RIVERVALE CRESCENT, SENGKANG, SINGAPORE",1.388552,103.9078755,1.388552,1.3885895,103.9077357,103.9078755
"7715","323B, SENGKANG EAST WAY, SENGKANG, SINGAPORE","SENGKANG","323B, SENGKANG EAST WAY, SENGKANG, SINGAPORE",1.3911033,103.9006604,1.3910934,1.3911033,103.9006604,103.9010239
"7716","323A, SENGKANG EAST WAY, SENGKANG, SINGAPORE","SENGKANG","323A, SENGKANG EAST WAY, SENGKANG, SINGAPORE",1.3911033,103.9006604,1.3910934,1.3911033,103.9006604,103.9010239
"7717","324A, SENGKANG EAST WAY, SENGKANG, SINGAPORE","SENGKANG","324A, SENGKANG EAST WAY, SENGKANG, SINGAPORE",1.3911033,103.9006604,1.3910934,1.3911033,103.9006604,103.9010239
"7718","116, ANG MO KIO AVENUE 4, ANG MO KIO, SINGAPORE","ANG MO KIO","116, ANG MO KIO AVENUE 4, ANG MO KIO, SINGAPORE",1.3733386,103.836456471875,1.3731507,1.3735332,103.836058,103.8368471
"7719","87, TELOK BLANGAH HEIGHTS, BUKIT MERAH, SINGAPORE","BUKIT MERAH","87, TELOK BLANGAH HEIGHTS, SINGAPORE",1.27697295,103.808131237605,1.2767875,1.2771524,103.808055,103.8084338
"7720","88, TELOK BLANGAH HEIGHTS, BUKIT MERAH, SINGAPORE","BUKIT MERAH","88, TELOK BLANGAH HEIGHTS, SINGAPORE",1.2774536,103.808267109451,1.2772685,1.2776341,103.8081907,103.8085673
"7721","183, JELEBU ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","183, JELEBU ROAD, BUKIT PANJANG, SINGAPORE",1.3782091,103.7646565,1.3782091,1.3786462,103.7644488,103.7646565
"7722","474, SEGAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","474, SEGAR ROAD, BUKIT PANJANG, SINGAPORE",1.3863048,103.7718644,1.3863048,1.386643,103.7718644,103.7720808
"7723","690C, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","690C, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",1.3997807,103.7506033,1.399742,1.3999121,103.7504127,103.7507522
